vocabulary_id,concept_code,concept_name,concept_class
SNOMEDCT_US,1002241001,(Missing from RxClass API),Class
SNOMEDCT_US,1002249004,(Missing from RxClass API),Class
SNOMEDCT_US,1003715001,(Missing from RxClass API),Class
SNOMEDCT_US,1003720001,(Missing from RxClass API),Class
SNOMEDCT_US,1055289009,(Missing from RxClass API),Class
SNOMEDCT_US,1055292008,(Missing from RxClass API),Class
SNOMEDCT_US,105908007,(Missing from RxClass API),Class
SNOMEDCT_US,108649005,(Missing from RxClass API),Class
SNOMEDCT_US,108807002,(Missing from RxClass API),Class
SNOMEDCT_US,108959009,(Missing from RxClass API),Class
SNOMEDCT_US,109082004,(Missing from RxClass API),Class
SNOMEDCT_US,1142309008,(Missing from RxClass API),Class
SNOMEDCT_US,11430001,(Missing from RxClass API),Class
SNOMEDCT_US,1143210009,(Missing from RxClass API),Class
SNOMEDCT_US,1144210000,(Missing from RxClass API),Class
SNOMEDCT_US,1144611009,(Missing from RxClass API),Class
SNOMEDCT_US,1149498006,(Missing from RxClass API),Class
SNOMEDCT_US,11563006,(Missing from RxClass API),Class
SNOMEDCT_US,116085009,(Missing from RxClass API),Class
SNOMEDCT_US,116596006,(Missing from RxClass API),Class
SNOMEDCT_US,125686001,(Missing from RxClass API),Class
SNOMEDCT_US,16047007,(Missing from RxClass API),Class
SNOMEDCT_US,255694005,(Missing from RxClass API),Class
SNOMEDCT_US,282831004,(Missing from RxClass API),Class
SNOMEDCT_US,324116004,(Missing from RxClass API),Class
SNOMEDCT_US,330811006,(Missing from RxClass API),Class
SNOMEDCT_US,33219003,(Missing from RxClass API),Class
SNOMEDCT_US,332955008,(Missing from RxClass API),Class
SNOMEDCT_US,333164008,(Missing from RxClass API),Class
SNOMEDCT_US,333710000,(Missing from RxClass API),Class
SNOMEDCT_US,33589008,(Missing from RxClass API),Class
SNOMEDCT_US,34012005,(Missing from RxClass API),Class
SNOMEDCT_US,346620005,(Missing from RxClass API),Class
SNOMEDCT_US,346624001,(Missing from RxClass API),Class
SNOMEDCT_US,349893001,(Missing from RxClass API),Class
